Date,High,Low,Open,Close,Volume,Adj Close
2018-02-12,716.9000244140625,697.4000244140625,716.0,713.0999755859375,12036307.0,665.5150146484375
2018-02-14,720.5,704.5499877929688,719.2999877929688,708.0,4885951.0,660.75537109375
2018-02-15,719.1500244140625,697.25,711.3499755859375,700.5499877929688,5131245.0,653.802490234375
2018-02-16,709.5,683.5999755859375,708.0,689.75,5012760.0,643.72314453125
2018-02-19,693.4000244140625,639.0,693.4000244140625,648.8499755859375,17658708.0,605.5524291992188
2018-02-20,661.5,648.1500244140625,654.7999877929688,651.2999877929688,10214478.0,607.8389282226562
2018-02-21,655.5499877929688,633.0,654.9000244140625,640.9500122070312,10307539.0,598.1796264648438
2018-02-22,647.7999877929688,632.8499755859375,640.3499755859375,637.5499877929688,8950631.0,595.0064697265625
2018-02-23,686.4000244140625,639.0,640.8499755859375,677.75,21866214.0,632.52392578125
2018-02-26,692.6500244140625,673.2000122070312,680.0,680.2000122070312,9199775.0,634.8104248046875
2018-02-27,686.9000244140625,669.2000122070312,681.4000244140625,671.75,6805376.0,626.92431640625
2018-02-28,675.0,660.0,663.8499755859375,671.5999755859375,7112650.0,626.7843017578125
2018-03-01,685.0,670.0499877929688,671.3499755859375,675.0499877929688,7128399.0,630.0040283203125
2018-03-05,669.2999877929688,651.7999877929688,669.25,655.9000244140625,9785466.0,612.1319580078125
2018-03-06,674.0,656.5499877929688,664.8499755859375,659.75,8414960.0,615.7250366210938
2018-03-07,661.4000244140625,644.6500244140625,657.0,647.7000122070312,5130577.0,604.4791870117188
2018-03-08,660.9500122070312,632.7000122070312,656.9000244140625,635.9000244140625,7126105.0,593.4666137695312
2018-03-09,646.75,601.5,640.0499877929688,606.75,18096367.0,566.2617797851562
2018-03-12,626.4000244140625,606.4000244140625,614.4500122070312,622.9000244140625,12193581.0,581.3340454101562
2018-03-13,633.2000122070312,614.3499755859375,623.0,628.8499755859375,10490405.0,586.8870239257812
2018-03-14,630.9000244140625,618.5999755859375,624.0,620.5499877929688,8655181.0,579.1409301757812
2018-03-15,622.5999755859375,609.5999755859375,620.0,611.75,7510951.0,570.9281005859375
2018-03-16,613.9000244140625,594.4000244140625,611.75,600.2000122070312,11739582.0,560.1488647460938
2018-03-19,601.9000244140625,572.8499755859375,600.0,574.9500122070312,12542317.0,536.5838012695312
2018-03-20,600.9000244140625,568.4500122070312,571.0,593.0,17645035.0,553.4292602539062
2018-03-21,601.7000122070312,580.5,598.9500122070312,582.25,11939451.0,543.3966674804688
2018-03-22,587.4500122070312,572.0,582.7000122070312,580.9000244140625,11486245.0,542.1367797851562
2018-03-23,568.7999877929688,553.5,560.0499877929688,566.5,14133550.0,528.6976318359375
2018-03-26,588.3499755859375,560.7999877929688,568.9000244140625,581.5499877929688,10929998.0,542.7433471679688
2018-03-27,599.0,587.5499877929688,590.4500122070312,590.0,10038168.0,550.6294555664062
2018-03-28,583.0,565.2999877929688,581.0499877929688,571.0499877929688,18655057.0,532.9439697265625
2018-04-02,580.2999877929688,568.0999755859375,573.0999755859375,578.7999877929688,6889345.0,540.1768188476562
2018-04-03,585.4500122070312,568.3499755859375,570.2000122070312,579.7000122070312,10508317.0,541.0167846679688
2018-04-04,590.5,557.5499877929688,583.0999755859375,560.5499877929688,13909893.0,523.1446533203125
2018-04-05,583.5999755859375,569.5,573.8499755859375,580.4500122070312,13262168.0,541.716796875
2018-04-06,589.9000244140625,573.0,574.8499755859375,587.2000122070312,8520201.0,548.016357421875
2018-04-09,595.75,583.4000244140625,589.5,586.1500244140625,9489221.0,547.036376953125
2018-04-10,604.5999755859375,592.2999877929688,593.0,601.9000244140625,10850710.0,561.7354125976562
2018-04-11,610.9000244140625,600.3499755859375,608.0,608.0499877929688,8724716.0,567.4749755859375
2018-04-12,608.75,596.7000122070312,606.9000244140625,598.4000244140625,6628499.0,558.468994140625
2018-04-13,604.7000122070312,590.4000244140625,600.0,594.0499877929688,6716146.0,554.4092407226562
2018-04-16,596.7999877929688,585.1500244140625,591.0,591.5999755859375,5145813.0,552.1226806640625
2018-04-17,604.5999755859375,591.9500122070312,595.0,596.0499877929688,6400378.0,556.2756958007812
2018-04-18,604.9000244140625,594.5999755859375,600.9500122070312,601.5999755859375,4259135.0,561.4553833007812
2018-04-19,624.5,606.0499877929688,606.0499877929688,621.9500122070312,10817008.0,580.4474487304688
2018-04-20,618.9500122070312,602.5999755859375,618.9500122070312,606.2000122070312,6346274.0,565.7484130859375
2018-04-23,611.0,600.0999755859375,608.2999877929688,606.5999755859375,4591161.0,566.1217651367188
2018-04-24,601.7999877929688,589.4000244140625,594.4500122070312,597.5499877929688,5953046.0,557.6756591796875
2018-04-25,598.5,584.2999877929688,598.0,586.2000122070312,4122443.0,547.0830688476562
2018-04-26,591.5499877929688,576.7000122070312,588.0,578.2000122070312,7463062.0,539.6168823242188
2018-04-27,594.75,581.25,582.9500122070312,589.7999877929688,4717405.0,550.4427490234375
2018-04-30,599.9000244140625,586.0,591.6500244140625,594.9500122070312,3658754.0,555.2492065429688
2018-05-02,597.4000244140625,572.9500122070312,597.0999755859375,574.5,4241068.0,536.163818359375
2018-05-03,587.4000244140625,568.0999755859375,574.0,585.4500122070312,6778904.0,546.383056640625
2018-05-04,589.7999877929688,579.25,586.7000122070312,580.75,3881632.0,541.9967651367188
2018-05-07,597.9500122070312,581.0,585.9500122070312,596.4500122070312,4553509.0,556.6491088867188
2018-05-08,604.2000122070312,590.5,600.0,596.3499755859375,4125958.0,556.5556640625
2018-05-09,608.8499755859375,592.5499877929688,593.4000244140625,603.1500244140625,6238211.0,562.9019775390625
2018-05-10,606.7999877929688,591.1500244140625,603.9000244140625,594.1500244140625,4001269.0,554.5025634765625
2018-05-11,610.5499877929688,591.2000122070312,597.0,607.25,6155537.0,566.7283935546875
2018-05-14,614.9500122070312,602.2999877929688,608.2000122070312,610.3499755859375,5173139.0,569.6215209960938
2018-05-15,636.7999877929688,605.5,609.0,625.9500122070312,12818436.0,584.1805419921875
2018-05-16,632.5,616.9500122070312,626.0,621.25,8426301.0,579.7941284179688
2018-05-17,630.7999877929688,602.1500244140625,629.9500122070312,610.2999877929688,16037341.0,569.5748291015625
2018-05-18,616.7000122070312,590.3499755859375,615.0,591.4000244140625,8216629.0,551.93603515625
2018-05-21,600.75,574.75,592.5,577.0,7162233.0,538.4968872070312
2018-05-22,583.5,569.5,578.0999755859375,576.7999877929688,6096646.0,538.310302734375
2018-05-23,576.0,537.4000244140625,576.0,540.0499877929688,17148386.0,504.01263427734375
2018-05-24,553.9000244140625,536.5499877929688,543.9000244140625,548.2000122070312,8700822.0,511.61883544921875
2018-05-25,570.7999877929688,552.0,554.0,568.25,8895619.0,530.3308715820312
2018-05-28,579.4500122070312,565.0999755859375,571.0,576.6500244140625,5235667.0,538.1703491210938
2018-05-29,588.0,569.3499755859375,574.9500122070312,575.3499755859375,6477911.0,536.95703125
2018-05-30,581.5,567.5499877929688,568.0499877929688,577.9000244140625,6201888.0,539.3369140625
2018-05-31,587.2999877929688,572.0499877929688,584.0,575.6500244140625,6652510.0,537.237060546875
2018-06-01,579.5999755859375,556.2999877929688,570.0,560.6500244140625,9249666.0,523.2379760742188
2018-06-04,572.5,560.2999877929688,564.0499877929688,566.1500244140625,8742527.0,528.3710327148438
2018-06-05,574.9000244140625,560.5999755859375,566.7999877929688,572.0999755859375,4688204.0,533.9238891601562
2018-06-06,581.7000122070312,569.2000122070312,574.4500122070312,579.75,4445305.0,541.0634765625
2018-06-07,603.9000244140625,581.9000244140625,582.0999755859375,602.0999755859375,9279353.0,561.9219970703125
2018-06-08,608.2000122070312,592.0,599.0,600.5,8386078.0,560.4288330078125
2018-06-11,605.5,586.25,601.0499877929688,588.6500244140625,5151101.0,549.3695678710938
2018-06-12,588.75,577.2000122070312,586.9500122070312,580.0,8588935.0,541.2967529296875
2018-06-13,583.7999877929688,566.0,579.5999755859375,567.5999755859375,9060032.0,529.7241821289062
2018-06-14,574.7999877929688,561.0,567.0,569.5499877929688,7482514.0,531.5440673828125
2018-06-15,574.7999877929688,562.0,571.2000122070312,566.0,6208764.0,528.23095703125
2018-06-18,563.4500122070312,547.2999877929688,563.0,558.5,10566965.0,521.2315063476562
2018-06-19,565.5999755859375,549.4500122070312,558.0,555.0,9452190.0,517.9650268554688
2018-06-20,565.9000244140625,553.2999877929688,556.25,563.25,6610703.0,525.6644897460938
2018-06-21,568.9500122070312,556.0999755859375,568.9500122070312,557.75,8465198.0,520.531494140625
2018-06-22,564.5999755859375,556.0999755859375,560.4000244140625,561.8499755859375,6247845.0,524.35791015625
2018-06-25,564.7999877929688,556.3499755859375,559.7999877929688,558.5999755859375,3899261.0,521.3247680664062
2018-06-26,559.9000244140625,538.25,558.3499755859375,549.5,10207582.0,512.8320922851562
2018-06-27,552.5,539.0999755859375,551.7000122070312,543.2000122070312,5654150.0,506.9524230957031
2018-06-28,556.5,544.0,545.0,548.4500122070312,8655978.0,511.85211181640625
2018-06-29,569.7999877929688,551.0499877929688,551.9500122070312,567.75,9477384.0,529.8641967773438
2018-07-02,586.5,556.25,575.9500122070312,560.5,15763048.0,523.0980224609375
2018-07-03,572.4000244140625,553.4500122070312,561.9500122070312,566.0,11236177.0,528.23095703125
2018-07-04,573.4000244140625,559.5499877929688,567.4000244140625,571.0999755859375,6862947.0,532.9906616210938
2018-07-05,565.0,552.0,565.0,553.2999877929688,6013653.0,525.5813598632812
2018-07-06,564.25,546.3499755859375,550.0,553.5,6614783.0,525.7714233398438
2018-07-09,565.75,554.75,563.7000122070312,555.5999755859375,7443751.0,527.76611328125
2018-07-10,571.0,556.9000244140625,559.0,568.6500244140625,10004905.0,540.1624755859375
2018-07-11,565.7000122070312,554.1500244140625,565.7000122070312,555.7000122070312,6111245.0,527.8612060546875
2018-07-12,567.9000244140625,553.1500244140625,560.0,555.2000122070312,8443988.0,527.38623046875
2018-07-13,562.0,553.0,559.3499755859375,558.5999755859375,5579129.0,530.6158447265625
2018-07-16,559.9000244140625,517.0499877929688,559.7000122070312,519.25,11159885.0,493.2372131347656
2018-07-17,535.7000122070312,513.0,522.0,532.3499755859375,10792706.0,505.6809387207031
2018-07-18,536.9500122070312,501.0,536.0,504.25,16451209.0,478.9886474609375
2018-07-19,513.4000244140625,493.0,508.0,498.6499938964844,16808651.0,473.669189453125
2018-07-20,505.75,495.0,499.0,503.20001220703125,7261409.0,477.99127197265625
2018-07-23,519.5,498.29998779296875,506.0,516.9000244140625,6878134.0,491.0049743652344
2018-07-24,529.5999755859375,516.0,516.0,527.4000244140625,8398369.0,500.9789733886719
2018-07-25,538.0,529.0,531.0,536.0,6782638.0,509.1480712890625
2018-07-26,539.9500122070312,531.3499755859375,536.9500122070312,534.8499755859375,7481191.0,508.0556640625
2018-07-27,553.5499877929688,536.2999877929688,538.0,550.2000122070312,6462885.0,522.63671875
2018-07-30,558.5,547.3499755859375,549.4500122070312,553.0,4787707.0,525.2964477539062
2018-07-31,564.9000244140625,543.5499877929688,551.9500122070312,563.0499877929688,6373966.0,534.8429565429688
2018-08-01,567.5999755859375,551.2999877929688,562.8499755859375,555.7999877929688,6067992.0,527.9561767578125
2018-08-02,560.9000244140625,540.5999755859375,552.7000122070312,554.2999877929688,9493099.0,526.5313110351562
2018-08-03,560.0,550.6500244140625,556.4000244140625,554.4500122070312,5570690.0,526.6737670898438
2018-08-06,564.9000244140625,551.25,559.0,553.25,5543881.0,525.5338745117188
2018-08-07,576.7000122070312,553.6500244140625,557.3499755859375,573.1500244140625,9285754.0,544.43701171875
2018-08-08,583.75,573.5499877929688,578.25,577.5,9008431.0,548.569091796875
2018-08-09,587.7000122070312,575.7999877929688,580.0,585.9500122070312,5757687.0,556.5957641601562
2018-08-10,586.0,572.7000122070312,585.9500122070312,576.7000122070312,5725493.0,547.8092041015625
2018-08-13,582.1500244140625,566.0,574.9500122070312,568.7999877929688,7856831.0,540.304931640625
2018-08-14,587.0,562.5499877929688,587.0,578.9500122070312,24030560.0,549.9464721679688
2018-08-16,576.7000122070312,563.25,570.0,567.5499877929688,7907171.0,539.1175537109375
2018-08-17,585.2000122070312,571.7999877929688,571.9500122070312,580.1500244140625,8743214.0,551.0863647460938
2018-08-20,601.7999877929688,582.9000244140625,583.0,599.4000244140625,11662318.0,569.3719482421875
2018-08-21,602.4500122070312,580.5499877929688,602.25,582.1500244140625,10873707.0,552.9861450195312
2018-08-23,584.9000244140625,570.1500244140625,584.9000244140625,571.6500244140625,6676830.0,543.0121459960938
2018-08-24,579.3499755859375,568.25,570.3499755859375,575.5999755859375,6060269.0,546.7642211914062
2018-08-27,587.0,579.0,581.9000244140625,581.2000122070312,5391946.0,552.0836791992188
2018-08-28,593.9000244140625,578.0999755859375,582.5,590.3499755859375,9021297.0,560.7752685546875
2018-08-29,601.8499755859375,585.5499877929688,590.2999877929688,594.2000122070312,9885532.0,564.4324340820312
2018-08-30,610.0,591.0499877929688,592.2999877929688,608.3499755859375,10283657.0,577.87353515625
2018-08-31,614.5,599.0999755859375,608.2000122070312,600.5,8633354.0,570.4168701171875
2018-09-03,609.9500122070312,598.0,603.0,600.75,5479133.0,570.6543579101562
2018-09-04,604.5,590.5999755859375,600.9000244140625,593.0499877929688,6099572.0,563.3400268554688
2018-09-05,597.0,581.2000122070312,590.0,594.4000244140625,5791157.0,564.6224365234375
2018-09-06,607.7999877929688,594.5,598.0,600.2999877929688,6689716.0,570.226806640625
2018-09-07,622.0,597.0499877929688,602.2999877929688,619.1500244140625,9445836.0,588.132568359375
2018-09-10,625.0,611.25,619.9500122070312,613.6500244140625,6284258.0,582.9080810546875
2018-09-11,617.0,588.3499755859375,615.3499755859375,592.0999755859375,8111172.0,562.4376220703125
2018-09-12,607.2000122070312,583.0999755859375,592.5,605.5499877929688,8566384.0,575.2138671875
2018-09-14,620.5,610.0,611.5999755859375,615.0,7975559.0,584.1904296875
2018-09-17,624.4000244140625,605.5499877929688,610.0,616.4000244140625,7183891.0,585.5203247070312
2018-09-18,624.5499877929688,609.2999877929688,618.0,612.75,7828063.0,582.0531616210938
2018-09-19,630.7999877929688,617.4000244140625,618.0,621.2000122070312,10134627.0,590.079833984375
2018-09-21,647.5999755859375,584.2999877929688,630.0,625.1500244140625,22977379.0,593.8319702148438
2018-09-24,626.25,595.6500244140625,618.9000244140625,607.7000122070312,11242914.0,577.2561645507812
2018-09-25,609.0,575.0,609.0,601.0,10985624.0,570.8917846679688
2018-09-26,614.1500244140625,598.0,605.0,608.9000244140625,8647720.0,578.3960571289062
2018-09-27,620.75,607.4000244140625,611.2000122070312,611.5499877929688,8239542.0,580.9132690429688
2018-09-28,612.0,575.0,612.0,581.25,13027007.0,552.1312255859375
2018-10-01,585.7999877929688,557.5,580.0,583.2000122070312,6972949.0,553.9835815429688
2018-10-03,594.4000244140625,576.2000122070312,584.0,579.5999755859375,7217063.0,550.5638427734375
2018-10-04,587.75,570.0,576.75,582.2999877929688,7629840.0,553.1286010742188
2018-10-05,586.0,562.2999877929688,580.0,568.0,7868967.0,539.5449829101562
2018-10-08,569.9500122070312,544.0,567.0,559.7999877929688,9171048.0,531.7557373046875
2018-10-09,583.9000244140625,554.5499877929688,560.0,572.5,7734434.0,543.819580078125
2018-10-10,587.7999877929688,573.1500244140625,573.1500244140625,583.6500244140625,7153314.0,554.4110107421875
2018-10-11,564.0,549.0499877929688,557.0,555.1500244140625,10401643.0,527.3387451171875
2018-10-12,578.7999877929688,558.0999755859375,560.7999877929688,576.5,5733407.0,547.619140625
2018-10-15,579.4500122070312,566.5,578.25,570.0,4100183.0,541.4447631835938
2018-10-16,584.0,569.5999755859375,571.0999755859375,572.7999877929688,5660568.0,544.1044921875
2018-10-17,579.5,552.0999755859375,578.0499877929688,554.6500244140625,5020576.0,526.8638305664062
2018-10-19,562.5999755859375,545.0,553.0,554.9500122070312,7718196.0,527.1488037109375
2018-10-22,561.2000122070312,541.5499877929688,559.0,544.75,5101951.0,517.459716796875
2018-10-23,550.0,535.1500244140625,540.0,545.5999755859375,4634688.0,518.26708984375
2018-10-24,554.5999755859375,541.4000244140625,552.0,550.0499877929688,4219617.0,522.4942016601562
2018-10-25,550.5999755859375,540.0,544.7000122070312,545.75,4467859.0,518.40966796875
2018-10-26,561.5999755859375,541.0999755859375,547.5999755859375,551.5499877929688,6099413.0,523.9190673828125
2018-10-29,575.5,552.2999877929688,556.5,573.7000122070312,5738313.0,544.95947265625
2018-10-30,572.0,563.0999755859375,571.25,564.5,4015319.0,536.2203369140625
2018-10-31,557.7999877929688,529.3499755859375,554.9500122070312,553.8499755859375,14070333.0,526.1038208007812
2018-11-01,563.9000244140625,554.0,555.7999877929688,556.5999755859375,5469057.0,528.716064453125
2018-11-02,582.4000244140625,560.6500244140625,561.0,574.0499877929688,7979457.0,545.2919311523438
2018-11-05,583.5999755859375,567.5,574.0,577.4500122070312,4535856.0,548.5216064453125
2018-11-06,584.4000244140625,570.0,579.5999755859375,575.75,3910274.0,546.90673828125
2018-11-07,582.25,579.0,581.0,580.25,413871.0,551.1813354492188
2018-11-09,579.3499755859375,568.4500122070312,579.3499755859375,572.2000122070312,4348716.0,543.5346069335938
2018-11-12,589.7000122070312,572.1500244140625,573.5499877929688,582.8499755859375,8120996.0,553.6510620117188
2018-11-13,591.5,579.0999755859375,583.0,589.2000122070312,7626487.0,559.6829223632812
2018-11-14,610.5999755859375,584.2999877929688,605.0,589.0999755859375,21649289.0,559.5879516601562
2018-11-15,596.9000244140625,581.4500122070312,590.2999877929688,589.3499755859375,6389521.0,559.825439453125
2018-11-16,591.0,569.5499877929688,590.0,574.0999755859375,7456927.0,545.3394165039062
2018-11-19,583.7999877929688,574.0,577.4500122070312,582.4000244140625,4889287.0,553.2236328125
2018-11-20,578.0,562.0,577.0,563.2999877929688,7636368.0,535.0804443359375
2018-11-21,562.0,550.0,562.0,551.4000244140625,11242898.0,523.776611328125
2018-11-22,553.5999755859375,538.1500244140625,552.0,539.6500244140625,8541612.0,512.6152954101562
2018-11-26,544.0,521.6500244140625,544.0,530.7000122070312,10003787.0,504.11358642578125
2018-11-27,529.9000244140625,512.5,529.7000122070312,522.2999877929688,15790907.0,496.1343994140625
2018-11-28,528.9000244140625,518.6500244140625,522.2999877929688,523.9500122070312,11352466.0,497.7017517089844
2018-11-29,538.8499755859375,529.1500244140625,532.0,533.5499877929688,13929332.0,506.8208312988281
2018-11-30,536.7999877929688,525.5,535.0,529.5,7854071.0,502.97369384765625
2018-12-03,552.7000122070312,535.75,541.2000122070312,538.0999755859375,12092365.0,511.14288330078125
2018-12-04,540.5,532.1500244140625,532.7000122070312,538.2000122070312,6153810.0,511.2378845214844
2018-12-05,533.0,515.0,533.0,517.7000122070312,7078082.0,491.764892578125
2018-12-06,521.7000122070312,501.0,513.25,510.20001220703125,12966714.0,484.640625
2018-12-07,514.9000244140625,503.20001220703125,510.70001220703125,509.29998779296875,8252927.0,483.7856750488281
2018-12-10,509.5,497.0,499.3999938964844,502.8500061035156,5414705.0,477.6588134765625
2018-12-11,503.70001220703125,486.1499938964844,495.6000061035156,500.75,11242572.0,475.66400146484375
2018-12-12,522.5,505.5,506.0,520.25,8141983.0,494.1871032714844
2018-12-13,528.0499877929688,508.0,528.0499877929688,512.25,6810095.0,486.587890625
2018-12-14,517.7999877929688,506.5,511.0,513.5499877929688,5155980.0,487.82275390625
2018-12-17,525.25,516.4000244140625,518.0,524.0,4804854.0,497.749267578125
2018-12-18,528.4000244140625,519.5999755859375,523.0,527.0,5673527.0,500.5989685058594
2018-12-19,532.4500122070312,524.5999755859375,527.9000244140625,527.4000244140625,4928043.0,500.9789733886719
2018-12-20,527.0,520.0,520.0,523.3499755859375,3517335.0,497.13177490234375
2018-12-21,532.0,518.2999877929688,524.1500244140625,520.2000122070312,5969670.0,494.1396484375
2018-12-24,520.7000122070312,512.0,518.0,513.7000122070312,4329440.0,487.96527099609375
2018-12-26,517.2999877929688,504.3999938964844,509.0,513.4500122070312,4953741.0,487.7278137207031
2018-12-27,519.7999877929688,504.95001220703125,518.0,506.5,5016931.0,481.1259460449219
2018-12-28,516.4500122070312,508.04998779296875,508.20001220703125,512.8499755859375,6307408.0,487.1578063964844
2018-12-31,525.0,516.2000122070312,520.0,521.0499877929688,7965812.0,494.947021484375
2019-01-01,524.5,513.5499877929688,524.0,515.75,4128173.0,489.9125671386719
2019-01-02,506.79998779296875,492.0,506.0,493.6499938964844,11747350.0,468.919677734375
2019-01-03,493.1499938964844,480.25,493.0,481.25,13532944.0,457.1408996582031
2019-01-04,492.8500061035156,479.54998779296875,481.0,487.6499938964844,10480072.0,463.22027587890625
2019-01-07,501.0,483.8999938964844,495.3999938964844,485.5,8406787.0,461.177978515625
2019-01-08,493.3500061035156,483.79998779296875,485.6499938964844,491.3500061035156,6269706.0,466.73492431640625
2019-01-09,497.29998779296875,475.25,488.95001220703125,479.20001220703125,12696660.0,455.193603515625
2019-01-10,484.1499938964844,477.5,480.0,480.3999938964844,7081000.0,456.3334655761719
2019-01-11,484.25,472.0,483.95001220703125,474.20001220703125,7540824.0,450.444091796875
2019-01-14,474.3999938964844,466.79998779296875,474.20001220703125,470.8500061035156,5889917.0,447.26190185546875
2019-01-15,476.5,469.0,473.0,475.04998779296875,7603181.0,451.2514953613281
2019-01-16,479.8999938964844,472.70001220703125,476.1000061035156,474.54998779296875,5280293.0,450.7765197753906
2019-01-17,478.25,470.5,476.29998779296875,473.1499938964844,4281935.0,449.4466857910156
2019-01-18,477.70001220703125,468.0,473.54998779296875,470.6499938964844,4914849.0,447.0719299316406
2019-01-21,477.5,470.1000061035156,473.0,471.70001220703125,4613690.0,448.0693359375
2019-01-22,470.70001220703125,455.0,470.70001220703125,456.54998779296875,8957766.0,433.67828369140625
2019-01-23,467.8500061035156,457.0,457.0,464.6000061035156,7259386.0,441.32501220703125
2019-01-24,464.5,457.20001220703125,464.5,460.75,4790846.0,437.6678771972656
2019-01-25,465.79998779296875,451.20001220703125,462.20001220703125,452.8999938964844,4157967.0,430.21112060546875
2019-01-28,453.95001220703125,443.29998779296875,452.8999938964844,445.70001220703125,4335147.0,423.371826171875
2019-01-29,452.1499938964844,441.3500061035156,444.0,443.79998779296875,5225724.0,421.5669860839844
2019-01-30,471.3999938964844,446.70001220703125,446.70001220703125,467.45001220703125,10857925.0,444.0322265625
2019-01-31,478.8999938964844,467.6499938964844,472.04998779296875,476.70001220703125,9243729.0,452.81884765625
2019-02-01,482.0,470.0,477.0,474.70001220703125,5015994.0,450.9190368652344
2019-02-04,478.6000061035156,452.0,474.8999938964844,476.04998779296875,10972029.0,452.2013854980469
2019-02-05,477.0,459.45001220703125,477.0,464.70001220703125,7281927.0,441.4200134277344
2019-02-06,486.70001220703125,463.79998779296875,466.0,485.1000061035156,10999265.0,460.7980041503906
2019-02-07,491.3999938964844,478.1000061035156,483.45001220703125,489.04998779296875,7857338.0,464.5501403808594
2019-02-08,487.75,465.95001220703125,483.0,468.75,8414514.0,445.2671203613281
2019-02-11,487.0,460.29998779296875,475.0,480.70001220703125,23262314.0,456.6184387207031
2019-02-12,497.20001220703125,476.70001220703125,478.3999938964844,487.3999938964844,18836111.0,462.9827880859375
2019-02-14,486.3500061035156,475.3999938964844,482.0,482.54998779296875,6185042.0,458.3757629394531
2019-02-15,483.3999938964844,462.6499938964844,483.0,467.5,7499240.0,444.0797119140625
2019-02-18,477.0,464.3999938964844,468.8999938964844,465.54998779296875,6253514.0,442.2273864746094
2019-02-19,480.6000061035156,465.3999938964844,465.3999938964844,470.95001220703125,8224545.0,447.3569030761719
2019-02-20,493.8500061035156,472.5,472.5,491.1499938964844,15487251.0,466.544921875
2019-02-21,502.8999938964844,490.3500061035156,492.54998779296875,498.8500061035156,11782714.0,473.85919189453125
2019-02-22,504.0,492.1000061035156,497.0,502.29998779296875,10005723.0,477.1363220214844
2019-02-25,509.5,498.25,504.0,505.1000061035156,10357604.0,479.79608154296875
2019-02-26,508.6000061035156,491.70001220703125,498.0,503.6000061035156,9856299.0,478.3712463378906
2019-02-27,512.2999877929688,497.95001220703125,507.0,507.1000061035156,9444346.0,481.6958923339844
2019-02-28,511.0,498.29998779296875,506.6000061035156,500.45001220703125,7485418.0,475.3790588378906
2019-03-01,509.70001220703125,502.0,503.5,507.6000061035156,6672569.0,482.17083740234375
2019-03-05,522.9000244140625,505.20001220703125,508.3999938964844,521.75,9118037.0,495.6119689941406
2019-03-06,525.3499755859375,515.4500122070312,522.9000244140625,520.8499755859375,6311227.0,494.75701904296875
2019-03-07,523.2000122070312,513.5499877929688,519.8499755859375,521.1500244140625,6153631.0,495.04205322265625
2019-03-08,518.5999755859375,506.29998779296875,516.7999877929688,507.8500061035156,6504847.0,482.4083251953125
2019-03-11,522.4000244140625,509.5,510.0,520.6500244140625,5908275.0,494.5671081542969
